 28061	In the fourth set Haarhuis led , 4-0 , before Wheaton broke his serve to win the fifth game .	broke	Wheaton	his serve to win the fifth game	1	1			
 28062	Instead , the final book of the New Testament is titled '' Revelation , '' without an '' s. '' This error has appeared frequently in print , from a Chicago Tribune quotation on '' the apocalyptic messages that are found in Revelations '' to Maureen Dowd 's New York Times mention of '' a musical based on the Book of Revelations . ''	has appeared frequently in	This error	print	1	1			
 28063	If any writer has earned the right to attempt a magnum opus connecting New York 's violent and often tragic past as a crucible of American identity to the horrific events of Sept. 11 , 2001 , it may be Hamill .	be connecting New York 's often tragic past as a crucible of	a magnum opus	American identity to the horrific events of Sept. 11 2001	1	1			
 28064	A Long Reorganization Since 1986 , the LTV case has been fought all the way to the Supreme Court and back .	has been fought	the LTV case	QUANT_O_1 the way to the Supreme Court	1	1			
 28065	Setting charges in a manner that encourages airlines to fly larger planes is also being considered .	encourages airlines to fly	Setting charges in a manner that	larger planes	1	1			
 28066	The trend is toward more casual and relaxing clothes , '' said Lawrence D. Ornitz , chief executive of Ocean Pacific Sunwear , Ltd. , the titan of beachwear whose fastest-growing markets include Detroit , St. Louis and Minneapolis . ''	is toward	The trend	clothes	1	1			
 28067	When city officials first asked for the aid in October , the state said no .	said	the state	QUANT_O_1	1	1			
 28068	The arrest of Mr. Armstrong is the latest piece of a puzzle that began to emerge in May when the Financial Supervisory Agency , Japan 's securities regulator , surprised management of Cresvale 's Tokyo offices with an audit of its accounts .	has	Japan	securities regulator	1	1			
 28069	He could acquire a staff of loyal Pinkerton 's employees , many of whom had spent their entire careers with the firm , he could eliminate a competitor and he could get the name recognition he 'd wanted .	get	he could	the name recognition he 'd wanted	1	1			
 28070	Standing there , gazing out over the cemetery , the old man ... scanned the rows of tombstones and the narrow concrete carriage paths winding around the hills , and Connie thought of the battlefields of Montana , of standing with his father and staring down the falling ridges toward the Little Bighorn River .	be gazing over	Standing there the old man ... and Connie thought of the battlefields of Montana of standing with his father and staring down the falling ridges toward the Little Bighorn River	the cemetery	1	1			
 28071	The Government is already deeply involved in a bailout of the savings and loan industry that the Administration currently estimates could cost taxpayers as much as $ 130 billion , excluding interest payments .	estimates a bailout of loan industry that cost taxpayers as QUANT_O_1 as	the Administration	$ QUANT_O_2	1	1			
 28072	-------------------- U.S.-Led Force Would Replace U.N. BRUSSELS , Sept. 29 -LRB- By The New York Times -RRB- -- NATO decided today that a heavily armed , American-led peacekeeping force backed by tanks , artillery and air power should replace United Nations `` blue helmets '' in Bosnia for a year after a peace settlement is reached .	be backed by	American-led peacekeeping force	artillery	1	1			
 28073	Unlike the rest of the bands , the group tried to reconcile the intensity and energy of improvised free jazz from the 1960 's and 1970 's with its own work , The best group on the program , New and Used , featured Dave Douglas on trumpet , Mark Feldman on violin , Andy Laster on saxophones , Kermit Driscoll on bass and Tom Rainey on drums , and came on after a solo set by the trumpeter Herb Robertson .	reconcile energy from the 1960 's The best group on the program Unlike the rest of	the group	the bands	1	1			
 28074	A spokesman for Mr. Cadman , would not comment on the inquiry 's findings .	has	the inquiry	findings	1	1			
 28075	Supporting the basic text are a dozen dictionaries , encyclopedias and concordances .	are	Supporting the basic text	encyclopedias	1	1			
 28076	Agricultural interests called the department 's plans a victory in their fight against proposed regulations requiring a commercial license for driving a truck weighing more than 26,000 pounds or any vehicle with a hazardous cargo .	has	the department	plans	1	1			
 28077	A character notes some practical difficulties with such a map and states that `` we now use the country itself , as its own map , and I assure you it does nearly as well . ''	has 	A character 	 a map	1	1			
 28078	An agent in the audience '' discovered '' Mr. Lascher at the time , Miss White said .	is	Lascher	male	1	1			
 28079	Justice White noted that even with the creation of two black-majority districts in North Carolina , whites were still a majority in 10 of 12 districts , or 83 percent of the districts , while constituting 76 percent of the state 's people .	were a majority even with	whites	the creation of QUANT_O_1 black-majority districts in North Carolina	1	1			
 28080	Elsewhere , the producer Cameron Mackintosh settled a knotty casting problem by turning to one of his favorite actresses , Ruthie Henshall , who is making her Broadway debut as Velma Kelly in '' Chicago . ''	is	Ruthie Henshall	his favorite actresses	1	1			
 28081	The largest new mission , IceSat , is a major component of a program to study changes in the Earth 's climate .	has	the Earth	climate	1	1			
 28082	But 50.2 percent still need to supplement their earnings with food stamps and 67 percent with Medicaid , because respondents said they could not afford the insurance offered by their employers .	need still to supplement	QUANT_S_1	their earnings with food stamps with Medicaid	1	1			
 28083	For example , an office could mix high-grade office paper with newspapers , for separation later .	mix high-grade office paper with	an office	newspapers	1	1			
 28084	But Uganda also promotes condom usage and has been able to make condoms available to those who need them .	promotes	Uganda	condom usage	1	1			
 28085	Why does this `` moment , '' to use a term bandied about by designers , call for an excess of clothes rendered in guipure lace , with ruffles , ribbons or other frilly edging , in polka-dotted or liquid silks or with lingerie-style details ? $ $ $ Still , traders said they expect investors to look for opportunities to buy temporarily depressed big-company shares , which have outperformed those of smaller companies for the past 2 1/2 years .	said	traders	they expect investors to look for opportunities $ $	1	1			
 28086	Twice during the course of '' Masquerade , '' couples go to the local theater and come out happily declaring , '' That was a really good movie ! '' ''	go to	couples	the local theater	1	1			
 28087	To conjure the sorts of dinners they wanted in the gastronomic desert north of Boston , they hired Erhard Wendt , 45 , who earned his American reputation as executive chef at Pascal in Newport Beach , Calif. .	earned his American reputation at Pascal in	Erhard Wendt QUANT_S_1	Newport Beach	1	1			
 28088	Many other contributors had donations returned after party officials decided that the gifts had either come from abroad , had been given by people or companies with criminal records or were simply too controversial for other reasons .	had were simply too controversial for	the gifts	other reasons	1	1			
 28089	Mr. Cruz was one of three directors of the contra movement in mid-1985 and resigned this year .	was QUANT_R_1 of	Mr. Cruz	QUANT_O_1 directors of the contra movement in mid-1985	1	1			
 28090	And in Pennsauken , N.J. , `` at 3:50 P.M. our manager looked up to see the entire Pennsauken High School track team enter the store , literally running for the Border , '' Mr. Cofino said .	be running literally for	the entire Pennsauken High School track team	the Border	1	1			
 28091	The Rev. Bernard McGuckian , a Jesuit who is director of the Pioneer Total Abstinence Association , reflects the Government 's view .	has	the Government	view	1	1			
 28092	There can be few tastes which better exemplify the phrase ` you either love it or you hate it ' than retsina , '' says Mr. Stein in his new book '' English Fish Cookery '' -LRB- British Penguin -RRB- . ''	you love it than	either	retsina the phrase	1	1			
 28093	Following are excerpts from an interview with Sen. Richard C. Shelby , the Alabama Republican who is the ranking minority member of the Intelligence Committee : `` Maybe God just had a plan for me and wanted me to be around for a little while longer , '' said Johnson , who has a wife , Cookie , and three children .	wanted	God	me to be around for a little while Maybe	1	1			
 28094	Kuroki is the only Japanese American known to have participated in air combat missions in the Pacific theater of operations during the war .	be known to have participated in air combat missions in the Pacific theater of	the only Japanese American	operations	1	1			
 28095	New Jersey , Colorado and other states have such systems .	is	New Jersey	state	1	1			
 28096	The evening began , fittingly enough , with Mr. Carter 's friend and peer of five decades ago , Conlon Nancarrow , who went off into Mexican exile , wrote mostly player-piano music , and has only recently returned to composition for live musicians .	has returned to composition for	mostly player-piano music	live musicians	1	1			
 28097	A14 NEW YORK/REGION B1-6 N.J. State Police Chief Is Dismissed Over Remarks Gov. Whitman ousted Col. Carl A. Williams as Superintendent of the New Jersey State Police after a published report quoted him as saying it was naive to think that race was not an issue in drug crimes and that cocaine and marijuana traffickers were most likely to be members of minority groups .	were	cocaine	likely to be members	1	1			
 28098	A dozen men , women and children , some Hindu , some Muslim , huddled in a tiny room and spoke of the fear that haunts the slum neighborhood of Tulsiwadi even as it recovers from sectarian riots that left homes in ruins last January .	is	A dozen men	children	1	1			
 28099	Not Yukon Golds or Finns or Red Blisses , but long , burly , starchy , thick-skinned russets , a variety developed from a mutant Early Rose potato that the great plantsman Luther Burbank discovered in his New England garden in 1872 .	discovered in his New England garden in	the great plantsman Luther Burbank	1872	1	1			
 28100	He is also an accomplished musician and songwriter and fronts his own band , Ten Athlone .	is	his own band	Ten Athlone	1	1			
 28101	Unfortunately for Nick , Suzanne 's two children , 11-year-old Lindsey and 8-year-old Kevin -LRB- Aleisha Allen and Philip Daniel Bolden -RRB- , have vowed to sabotage their mother 's suitors by any means necessary , including booby-trapping the front doorstep with a carpet of slippery marbles .	is	Nick Kevin	Philip Daniel Bolden	1	1			
 28102	-LRB- 889 -RRB- Ms. Currie said that she would stop by Ms. Lewinsky 's apartment and pick up the items .	said	Ms. Currie	pick up the items	1	1			
 28103	IT has to have been a bewildering few weeks for Maurice R. Greenberg , the former chief executive of the American International Group .	is the former chief executive of	Maurice R. Greenberg	the American International Group	1	1			
 28104	Twenty five years ago , most collectors bought largely on instinct because the field was still relatively new and few books had been written on the subject .	bought largely on	most collectors	instinct	1	1			
 28105	Just as there are pianists , violinists , singers and other performers who are steady performers on the competition circuit , so there is an international cadre of judges who also follow the circuit .	is	singers	performer	1	1			
 28106	Mr. Zappa 's rock music , dating from the 1960 's with his band , Mothers of Invention , was not what Mr. Nagano had in mind .	is Mothers of	Mr. Zappa 's rock music dating from the 1960 's with his band	Invention	1	1			
 28107	After the jury read its verdict yesterday and was dismissed by Judge David G. Trager , a distraught Mr. Nelson slipped out of the courtroom through a side door and was joined by his mother , Valerie Evans , as wailing filled the corridor where she and other relatives and friends sought to comfort him .	is	Nelson	a distraught male	1	1			
 28108	The groups are seeking to pressure these Republicans to break ranks with their leadership .	are seeking to pressure	The groups	these Republicans to break ranks	1	1			
 28109	After the jury read its verdict yesterday and was dismissed by Judge David G. Trager , a distraught Mr. Nelson slipped out of the courtroom through a side door and was joined by his mother , Valerie Evans , as wailing filled the corridor where she and other relatives and friends sought to comfort him .	slipped out of the courtroom through	Judge David G. Trager	a side door	1	1			
 28110	Congress holds hearings to consider anti-road-rage legislation .	holds	Congress	hearings	1	1			
 28111	A key reason for that , he added , is the somewhat shadowy nature of White Memorial 's governing body , its board of directors . ''	is its board of	A key reason for that is the somewhat shadowy nature of White Memorial 's governing body	directors	1	1			
 28112	The film 's writer Aseem Arora was nominated for a Filmfare Award for Best Story .	is	Aseem Arora	writer	1	1			
 28113	In August , the Food and Drug Administration restricted the operations of a major tissue processor , CryoLife Inc. of Kennesaw , Ga. , because the methods it used to cleanse donated tissues were deemed inadequate .	restricted the operations of	the Drug Administration	a major tissue processor	1	1			
 28114	After the Rossen film , several stage adaptations and an opera , the novel endures as a deep , dramatic excavation into the interrelationship of power and corruption .	endures as a deep dramatic excavation into the interrelationship of power After	the novel	the Rossen film	1	1			
 28115	The aide explained that the Congressman and his staff were concerned that their telephones and offices might be bugged .	were concerned that	his staff	offices might be bugged	1	1			
 28116	A recent national survey of 107,804 adults by the Centers for Disease Control and Prevention found that more than two-thirds of Americans , 64 percent of men and 78 percent of women , are either dieting to lose weight or watching what they eat to prevent themselves from gaining weight .	is QUANT_O_1 of	more than two-thirds of Americans	women	1	1			
 28117	To make their point , angry residents living near Garamba grabbed machetes and joined mutinous rangers in roughing up the small group of foreigners working there .	joined mutinous rangers in roughing up the small group of	angry residents living near Garamba	foreigners working there	1	1			
 28118	In October 2008 , Bond apologized to former U.S. Attorney Todd Graves , after a U.S. Justice Department report cited Bond for forcing Graves out over a disagreement with Representative Sam Graves .	is	Sam Graves	a Representative	1	1			
 28119	The site of the most recent demolition involving a house on Fillmore Avenue in Deer Park . ''	be involving a house on Fillmore Avenue in	the most recent demolition	Deer Park	1	1			
 28120	In pursuit of those answers , journalists drive down dangerous roads in war zones like Bosnia , Sierra Leone or Afghanistan .	drive down	journalists	dangerous roads in war zones like Bosnia	1	1			
 28121	Sheik Thamer is the deputy to Grand Ayatollah Ali al-Sestani, the country's most senior Shiite cleric.	has	the country	most senior Shiite cleric	1	1			
 28122	The novel follows Cashel Byron , a world champion prizefighter , as he tries to woo wealthy aristocrat Lydia Carew without revealing his illegal profession .	is	Cashel Byron	a world champion prizefighter	1	1			
 28123	The Red Sox , winning the opener in a showdown between American League East leaders , surpassed the league mark of 22 set by the Philadelphia Athletics in 1931 .	be set by the Philadelphia Athletics in	The Red Sox winning the opener in a showdown between American League East leaders	1931	1	1			
 28124	-LRB- BLOOMBERG NEWS -RRB- THE RADIOSHACK CORPORATION , the electronics retailer , said yesterday that its chief financial officer , David Barnes , would leave and take a job with Western Union .	is	THE RADIOSHACK CORPORATION	the electronics retailer	1	1			
 28125	This is the Robert Moses most of us know today , courtesy of Robert A. Caro 's Pulitzer Prize-winning biography from 1974 , '' The Power Broker , '' which charts Moses ' long reign as city parks commissioner -LRB- 1934-60 -RRB- and chairman of the Triborough Bridge and Tunnel Authority -LRB- 1946-68 -RRB- .	is	chairman of Tunnel Authority	QUANT_O_1	1	1			
 28126	One person died and another was injured when a fire broke out today in a room at the Eatontown Motor Lodge , officials said .	broke out	a fire	today	1	1			
 28127	2. CHICKEN SOUP FOR THE TEENAGE SOUL , compiled by nn If the owner ca n't read the riot act after a game like that , when can he ?	ca n't read	the owner	the riot act	1	1			
 28128	Mr. Nakasone defined a clear vision for Japan but sometimes raised expectations he could not meet .	raised sometimes	Mr. Nakasone	expectations	1	1			
 28129	It is a Shavuot custom to read the Book of Ruth , in which the biblical figure leaves her own land and people to join the people of her mother-in-law , the Israelites , after both become widows .	be read the Book of	a Shavuot custom	Ruth	1	1			
 28130	The public was clearly fed up , and as Congress took up the issue in early 2001 the only question seemed to be one of timing , whether the necessary reforms could be enacted before the 2002 midterm elections .	could be enacted before	the necessary reforms	the 2002 midterm elections	1	1			
 28131	She reaffirms for me the fact that as soon as you get into politics you have to compromise on your goals , if not your ideals , '' the professor said . ''	you have to compromise on your goals if the professor said	the fact that	as soon	1	1			
 28132	A slower pace would not only provide a better chance at avoiding bloodshed , but would give a larger number of Syrians a chance to gain some experience in public affairs , as many have started doing recently by more openly criticizing the regime .	give a larger number of Syrians	A slower pace	a chance to gain QUANT_O_1 experience in public affairs	1	1			
 28133	This cultural complexity is marvelously conjured up for us 	is conjured up for	This cultural complexity	us	1	1			
 28134	Then there was Marie Moore , a 52-year-old who had become sexually enslaved by Tony , a 14-year-old , and who had tortured and murdered Belinda Weeks , another teen-ager .	is	Marie Moore	a 52-year-old	1	1			
 28135	Neither Mr. Barton nor Ms. McGarry was available for comment yesterday .	was available for	Ms. McGarry	comment	1	1			
 28136	In the second game , Johns Hopkins outscored sixth-seeded North Carolina by 6-1 in the second half .	outscored sixth-seeded North Carolina by	Johns Hopkins	QUANT_O_1	1	1			
 28137	I think a little of that tone was helpful . ''	was	a little of that tone	helpful	1	1			
 28138	While that figure is cited in the E.P.A. 's 1997 report to Congress , agency staff members and independent scientists say it is misleading because much of the mercury that ends up in the nation 's water and soil comes from nearby sources .	ends up in	QUANT_S_1 of the mercury	the nation 's water	1	1			
 28139	Hoping to betray no hint of smugness , the President spent part of Thursday evening in the White House residence working on his five-sentence statement , barely longer than a sound bite .	spent part of	the President	Thursday evening	1	1			
 28140	And it notes that the county included $ 15 million in new revenues expected from sales taxes generated by a new Nassau Veterans Memorial Coliseum complex , a long-discussed construction project that is still on the drawing board .	is	a long-discussed construction project	still	1	1			
 28141	In Taiwan , the locals speak a version of the Minnan language which is called Taiwanese .	speak	the locals	Taiwanese	In Taiwan	1	1		
 28142	Flourishing is the key word for observers to note as the new findings should not include plants that barely make it or just exist in the designated areas .	include	the new findings	plants	1	1			
 28143	For instance , one of the big pluses for the Chrysler Corporation is not just the potential increase in the sale of its cars and trucks in Mexico -- sales are down considerably this year because of the recession , after a huge jump in sales last year -- but the fact that it can now sharply increase the efficiency of its Mexican plants .	is just	QUANT_S_1 of the big pluses for the Chrysler Corporation	the potential increase	1	1			
 28144	Mayor Nagin , emphasizing that city services are still minimal , said that residents in certain areas could return to collect belongings and assess damage to their property but that they would be asked to leave at the end of each day .	are	city services	minimal	1	1			
 28145	Senator Hugh T. Farley Jr. , Republican of Schenectady , chairman of the Senate Banking Committee and the bill 's Senate sponsor , said jobs were the prime force behind the measure .	is	Hugh T. Farley Jr.	Senator	1	1			
 28146	`` The opportunity is significant and I hope we can take the opportunity to move forward , '' he said referring to his coming trip to Britain .	is	The opportunity	significant	1	1			
 28147	Prosecution is thinking about prevention of future incidents . ''	is thinking about prevention of	Prosecution	future incidents	1	1			
 28148	The F.A.A. said it reviewed its records and found eight similar violations , none at Tampa .	is none at	QUANT_S_1 similar violations	Tampa	1	1			
 28149	The indictment also said that company officials had created false memos to show that $ 20 million in credits and discounts were owed to Crazy Eddie from manufacturers in 1987 and that to overstate inventory figures , company officials concocted documents to show that certain goods had been returned to manufacturers , when they instead remained at Crazy Eddie stores .	were owed to Crazy Eddie from	discounts	manufacturers	1	1			
 28150	Survivors include his father , Archibald Francis Robertson , Jr. ; his brother , A. Randolph '' Randy '' Robertson and his wife , Beth of Chicago , IL ; and his aunt , Dr. Louise Robertson and her husband , Dr. Willys Monroe of Richmond , VA. .	is Dr. Willys Monroe of	his aunt	Richmond	1	1			
 28151	The final panel of the series shows her with a mask similar to Madame Masque , angrily refusing to see Spider-Man since she blames him for her scars .	has	Madame Masque	a mask	1	1			
 28152	Kentucky spent $ 80 million on antipsychotics last year , more than on any other class of drugs .	spent $ QUANT_R_1 on	Kentucky	antipsychotics more than on QUANT_O_1 other class of drugs	1	1			
 28153	The others are Vietnam , Guyana , Liberia , the Sudan , Peru , Zambia , Sierra Leone and Somalia .	are	The others	Peru	1	1			
 28154	It was no ordinary farm and not much serious farming was done there , but it had the look of a place that had been lived in , and loved , for a good long time .	was done there for	It was QUANT_S_1 ordinary farm	a good long time	1	1			
 28155	When K. C. Jones , the Celtic coach , was asked about the turning point in the Net victory , he said 	is	K. C. Jones	the Celtic coach	1	1			
 28156	In late 1994 , Mr. Montague opened a consulting company , Montague & , in Norwalk , Conn. , where his clients included creatively strong agencies like Fallon McElligott in Minneapolis and Wieden & Kennedy in Portland , Ore. .	included creatively strong agencies like Fallon McElligott in Minneapolis & Kennedy in Portland in	his clients	Norwalk	1	1			
 28157	Carter 's reorganization efforts separated the Department of Health , Education and Welfare into the Department of Education and the Department of Health and Human Services .	separated the Department of Education into	Carter 's reorganization efforts	the Department of Human Services	1	1			
 28158	If two rats are given the same amount of shock , but one of them can push a lever to stop it , only the rat that can do nothing to escape the pain will develop a symptom '' and display the brain changes , said Dr.John Krystal , director of the laboratory of clinical psychopharmacology at the National Center for PTSD at Yale . ''	do	only the rat	nothing to escape the pain	1	1			
 28159	The Iraqi Air Force is able to send 100 aircraft to attack each Iranian city to retaliate for Iran 's bombardment of Iraqi residential areas . ''	be retaliate for Iran 's bombardment of	to attack QUANT_S_1 Iranian city	Iraqi residential areas	1	1			
 28160	I think that there 's a great deal of evidence that the American people support this president , '' said Ralph Reed , the former Christian Coalition leader who was Southeast regional coordinator of the Bush campaign this year . ''	was Southeast regional coordinator	the former Christian Coalition leader	this year	1	1			
 28161	This is the Robert Moses most of us know today , courtesy of Robert A. Caro 's Pulitzer Prize-winning biography from 1974 , '' The Power Broker , '' which charts Moses ' long reign as city parks commissioner -LRB- 1934-60 -RRB- and chairman of the Triborough Bridge and Tunnel Authority -LRB- 1946-68 -RRB- .	has long reign as	charts Moses	city parks commissioner	1	1			
 28162	The American Association of Equine Practitioners , which claims a '' meticulous concern for the health and welfare of the horse , '' stopped returning my e-mail messages on the subject .	claims a meticulous concern for	The American Association of Equine Practitioners	welfare	1	1			
 28163	Robert Schapiro Atlanta , Nov. 1 , 2005 The writer is a professor at Emory University School of Law .	is a professor at	The writer	Emory University School of Law Robert Schapiro Atlanta	1	1			
 28164	After a meeting Friday with state and city officials and representatives of the Environmental Protection Agency , Mr. Terwilliger said he was satisfied that the parties '' have the matter well in hand . ''	is	Terwilliger	male	1	1			
 28165	Federico Fellini once said that when he was a child he thought movies were made up by their actors ; it did n't occur to him that there were writers and directors .	were made up by	movies	their actors	1	1			
 28166	The remaining workers , aircraft and operations have now been integrated into the British Airways system .	have been integrated now into	The remaining workers	the British Airways system	1	1			
 28167	With the Jets ' training camp opening next Monday , Hadley Engelhard , the agent for the team 's first-round draft pick , Dewayne Robertson , will arrive in New York today and expects to meet with the Jets tomorrow in an effort to start contract negotiations .	meet with	Hadley Engelhard	the Jets	1	1			
 28168	But that is a tricky task for a novice , and Federal law forbids a '' manufacturer , distributor , dealer , or motor vehicle repair business '' to '' make inoperative '' any system required under safety standards , unless the Transportation Department issues a waiver .	is	a manufacturer	motor vehicle repair business	1	1			
 28169	LEAD 	has	Neil Bush	motion	1	1			
 28170	Johnson and Marino have had difficulties this season , with Johnson wanting to shift the offense toward the run .	have had	Marino	difficulties	1	1			
 28171	For many of the manufacturers , painless is not the word that springs to mind . ''	is	painless	the word	1	1			
 28172	A review on June 29, about two books on German musicians and music in the Nazi period, referred incorrectly to Fred K. Prieberg's 1982 German book on those subjects.	is	A review on June 29	about two books on German musicians	1	1			
 28173	In the Democratic primary , Acting Mayor Edward Sawyer faced difficulties with his main constituency , Mr. Sampson said , because he was viewed as '' not black enough . ''	faced	Acting Mayor Edward Sawyer	difficulties	1	1			
 28174	Even last year , when regionwide waivers were issued after Hurricane Katrina , the agency did not see much environmental impact , he said .	did see	the agency	QUANT_O_1 environmental impact	1	1			
 28175	Mr. Leonard , by contrast , is right in the here and now as he describes a movie culture half in love with its own gambler 's instincts , but still firmly fixated on the bottom line . ''	has	its own gambler	instincts	1	1			
 28176	Mr. Foulks often lectures in other school districts on the advantages of middle schools , in which grades 6 through 8 are taught in a more sheltered atmosphere than in the traditional 7th , 8th and 9th grade junior high school .	are taught	grades QUANT_S_1 through QUANT_S_2	middle schools	1	1			
 28177	Everyone - including Scott Cunningham , Dean Moss , Karen Graham , Heidi Michel , Angela Vaillancourt , Steven Beckon , Timothy Hadel , Jora Nelstein , Mr. Gordon and Miss Setterfield - turns up in '' New York , '' performing to street noises and streetsmart depictions of robberies .	turns up	Everyone including Dean Moss	performing to street noises of robberies	1	1			
 28178	Dr. Cooperman also said he would consider a recommendation by the School Boards Association to tie the increased salaries to a longer school year or some other kind of additional responsibility .	is	Cooperman	Dr.	1	1			
 28179	She patrols the corridors of the Capitol equipped with an overstuffed briefcase , telephone book with numbers of every civil rights organization in the nation and the book she calls her '' Bible '' - the '' Mandate for Leadership 	be equipped with	the corridors of the Capitol	telephone book with numbers of QUANT_O_1 civil rights organization in the nation	1	1			
 28180	The youngest of its 160 pupils are 18 months old and its classes range through the 8th grade .	range through the 8th grade	its classes	QUANT_O_1 months	1	1			
 28181	Pale strawberries soaked in a water-based liquid are lined up beside richly colored berries soaked in a balsamic vinegar-brown sugar sauce that stained them vivid red .	soaked in	Pale strawberries	a water-based liquid	1	1			
 28182	Judging by her demeanor during a news conference yesterday , her spirit is unharmed .	be Judging by her demeanor	unharmed	yesterday	1	1			
 28183	Mr. Achenbaum 's move follows the announcement last month that his consulting partner , Stanley Canter , 66 , would retire .	is	Mr. Achenbaum 's consulting partner	Stanley Canter	1	1			
 28184	This year , those endorsing Mr. Green include a peace group , the Sierra Club , three public employees ' unions , the National Abortion Rights Action League and the Veterans of Foreign Wars .	is the Veterans of	a peace group	Foreign Wars	1	1			
 28185	We 're seeing a reversal of the flight to quality , '' said Bill Hornbarger , a fixed-income strategist at A. G. Edwards & Company in St. Louis .	is a fixed-income strategist at A. G. Edwards & Company in	Bill Hornbarger	St. Louis	1	1			
 28186	Besides his wife of 33 years , Mr. Banner is survived by a son , Stuart , of St. Louis ; three daughters , Wendy Banner Gordon of New York City ; Deborah , a graduate student at the University of California at Los Angeles , and Emily , a student at Williams College , and a grandchild .	is Wendy Banner Gordon of	QUANT_S_1 daughters and a grandchild	New York City	1	1			
 28187	Like opera at its 16th-century beginnings , Ms. Portman 's work lifts words in the air and carries them along , '' he said , adding , '' It might do well on Broadway . ''	lifts words Like	Ms. Portman 's work	opera	1	1			
 28188	But the best of them believed in the codes of noblesse oblige and helped create Central Park , the Metropolitan Museum and dozens of other ornaments of the city , used -LRB- eventually -RRB- by all classes .	used by	Central Park	QUANT_O_1 classes	1	1			
 28189	But so far the Government 's chief response has been to declare disaster emergencies in New Jersey , Connecticut , West Virginia and parts of New York , Pennsylvania , Maryland , Virginia , Kentucky , Ohio and New Mexico .	has been to declare disaster emergencies in parts of Virginia	the Government 's chief response	so far	1	1			
 28190	Lead levels in children 's blood has been cut by 70 percent , toxic emissions from factories cut in half .	has	children	blood	1	1			
 28191	The department , the park and the county had sought compensatory and punitive damages from Mr. Krieger .	is	Krieger	male	1	1			
 28192	In fact , not only is Barkley the first National Basketball Association player to endorse a Japanese product , but the rival instant noodle soup in Tokyo has signed the actor Arnold Schwarzenegger .	has signed	the rival instant noodle soup in Tokyo	the actor Arnold Schwarzenegger	1	1			
 28193	Records filed with the Federal Election Commission show he and his company gave a total of $ 253,400 to the Democrats in 1995 and 1996 .	gave a total of	his company	$ QUANT_O_1	1	1			
 28194	The union has maintained that pension issues can not be legally discussed under the state 's collective-bargaining laws .	be discussed legally under	pension issues	the state 's collective-bargaining laws	1	1			
 28195	While some reviewers praised the movie as a classic example of 1960s camp, others noted its mediocre production values, rewriting of the script, changes in the musical score, and disappointing choreography in some songs.	noted	others	disappointing choreography in some songs While some reviewers praised the movie as a classic example of 1960s camp	1	1			
 28196	Mayor Giuliani and Schools Chancellor Rudy Crew struck a $ 30 million deal last week to expand Middle School 141 in Riverdale to include high school grades , and to do the same with a planned middle school , M.S. 368 , in nearby Marble Hill .	be expand Middle School QUANT_R_1 in Riverdale to include	Schools Chancellor Rudy Crew	high school grades	1	1			
 28197	Company after company followed suit as heightened security at major airports posed new obstacles .	followed	Company	suit	1	1			
 28198	But when The Daily News reported that several of Mr. Green 's aides had attended a meeting in Brooklyn on Oct. 4 at which similar appeals were discussed , several Ferrer supporters had second thoughts .	is	Green	male	1	1			
 28199	The puppet plays are an ingenious way to tell Lopez 's story .	are	The puppet plays	an ingenious way	1	1			
 28200	Under Argentine law , Mr. Menem needs 45 percent of the vote , or 40 percent with a 10-point lead over his nearest rival , to avoid a runoff .	needs	Mr. Menem	QUANT_O_1 with a 10-point lead over his nearest rival	1	1			
 28201	General Balza had been preaching strict adherence to the constitution and civil authorities for years .	had been preaching strict adherence to the constitution for	General Balza	years	1	1			
 28202	Brandon Hale , a former corporate secretary , said Mr. Scrushy prompted him to add lines to minutes of a board meeting on Aug. 26 , 2002 .	prompted him to add	Mr. Scrushy	lines	1	1			
 28203	Meanwhile , Shearson Lehman 's Mr. Devario said that , to stay competitive , the U.S. paper industry needs to catch up with the European industry .	belongs to	Mr. Devario	Shearson Lehman	1	1			
 28204	Former Senator George J. Mitchell of Maine , the chairman of the negotiations , refused to give a precise figure when asked at a Dublin college on Friday how large a mandate he hoped the accord would get from the voters .	refused to give	Former Senator George J. Mitchell of Maine	a precise figure when asked at a Dublin college on Friday	1	1			
 28205	Those who were absent would sign later still .	sign	who were absent	later still	1	1			
 28206	In his conversation , Mr. Duncan told Mr. Causey that such misleading information issued by other companies in the past had resulted in actions by the S.E.C. His draft memorandum of that conversation dutifully chronicled that portion of the discussion .	is	Duncan	male	1	1			
 28207	There can be few tastes which better exemplify the phrase ` you either love it or you hate it ' than retsina , '' says Mr. Stein in his new book '' English Fish Cookery '' -LRB- British Penguin -RRB- . ''	you love it	either	the phrase	1	1			
 28208	Mr. Kostalalso had to pay $ 750 for the mortgage conversion and a 6 percent sales commission to the local broker .	had to pay	Mr. Kostalalso	$ QUANT_O_1 for a QUANT_O_2 sales commission to the local broker	1	1			
 28209	Mr. Biskin , the clarinetist -- a builder of melodically coherent , ear-pleasing jazz miniatures -- is an idea person .	is	melodically coherent	ear-pleasing jazz miniatures	1	1			
 28210	It records his family 's departure .	has	his family	departure	1	1			
 28211	By late morning in Seoul , the stock exchange 's composite index had plunged 18.90 points , or 4.81 percent , to 374.26 , after a 3.6 percent decline on Monday , The drop on Monday took the index below the 400 level for the first time in more than 10 years .	took	The drop on Monday	the index below the QUANT_O_1 level for the first time in QUANT_O_2 years	1	1			
